mes_id,aeropuerto_oaci,internacional_domestico,cnt_operaciones
200710,SCGZ,D,52
200710,SCGZ,I,20
200710,SCHR,D,66
200710,SCIC,D,375
200710,SCIE,D,1221
200710,SCIP,D,49
200710,SCIP,I,23
200710,SCJO,D,323
200710,SCLC,D,878
200710,SCNT,D,29
200710,SCNT,I,1
200710,SCRD,D,1219
200710,SCRD,I,2
200710,SCRM,D,4
200710,SCSE,D,763
200710,SCSE,I,2
200710,SCTB,D,6915
200710,SCTC,D,858
200710,SCTC,I,2
200710,SCTE,D,1454
200710,SCTE,I,13
200710,SCTN,D,313
200710,SCVD,D,170
200710,SCVM,D,724
200711,SCAR,D,519
200711,SCAR,I,16
200711,SCAT,D,448
200711,SCAT,I,1
200711,SCBA,D,363
200711,SCCC,D,20
200711,SCCF,D,664
200711,SCCF,I,2
200711,SCCH,D,630
200711,SCCI,D,908
200711,SCCI,I,82
200711,SCCY,D,324
200711,SCDA,D,1181
200711,SCDA,I,74
200711,SCEL,D,4423
200711,SCEL,I,3404
200711,SCES,D,84
200711,SCFA,D,1641
200711,SCFA,I,20
200711,SCFM,D,156
200711,SCFT,D,1
200711,SCGE,D,349
200711,SCGZ,D,74
200711,SCGZ,I,14
200711,SCHR,D,76
200711,SCIC,D,287
200711,SCIE,D,1667
200711,SCIP,D,41
200711,SCIP,I,19
200711,SCJO,D,353
200711,SCLC,D,1130
200711,SCNT,D,41
200711,SCRD,D,1256
200711,SCSE,D,706
200711,SCSE,I,7
200711,SCTB,D,6804
200711,SCTC,D,1174
200711,SCTC,I,4
200711,SCTE,D,1487
200711,SCTE,I,14
200711,SCTN,D,335
200711,SCVD,D,173
200711,SCVM,D,829
200712,SCAP,D,31
200712,SCAR,D,533
200712,SCAR,I,42
200712,SCAT,D,386
200712,SCAT,I,1
200712,SCBA,D,351
200712,SCCC,D,10
200712,SCCF,D,618
200712,SCCH,D,738
200712,SCCI,D,993
200712,SCCI,I,68
200712,SCCY,D,188
200712,SCDA,D,1442
200712,SCDA,I,64
200712,SCEL,D,4376
200712,SCEL,I,3868
200712,SCES,D,73
200712,SCFA,D,1568
200712,SCFA,I,7
200712,SCFM,D,155
200712,SCFM,I,1
200712,SCFT,D,16
200712,SCGE,D,206
200712,SCGZ,D,80
200712,SCGZ,I,16
200712,SCHR,D,84
200712,SCIC,D,388
200712,SCIE,D,1919
200712,SCIE,I,3
200712,SCIP,D,63
200712,SCIP,I,20
200712,SCJO,D,312
200712,SCLC,D,1197
200712,SCNT,D,42
200712,SCNT,I,2
200712,SCRD,D,1143
200712,SCRM,D,23
200712,SCSE,D,745
200712,SCSE,I,4
200712,SCTB,D,6414
200712,SCTC,D,751
200712,SCTC,I,1
200712,SCTE,D,1555
200712,SCTE,I,19
200712,SCTN,D,444
200712,SCVD,D,164
200712,SCVM,D,427
200801,SCAP,D,9
200801,SCAR,D,608
200801,SCAR,I,36
200801,SCAT,D,426
200801,SCBA,D,500
200801,SCBA,I,3
200801,SCCC,D,46
200801,SCCF,D,723
200801,SCCF,I,8
200801,SCCH,D,586
200801,SCCI,D,1100
200801,SCCI,I,66
200801,SCCY,D,326
200801,SCDA,D,1352
200801,SCDA,I,92
200801,SCEL,D,4831
200801,SCEL,I,3925
200801,SCES,D,91
200801,SCFA,D,1605
200801,SCFA,I,9
200801,SCFM,D,154
200801,SCFT,D,14
200801,SCGE,D,235
200801,SCGZ,D,64
200801,SCGZ,I,36
200801,SCHR,D,80
200801,SCIC,D,571
200801,SCIE,D,2079
200801,SCIP,D,66
200801,SCIP,I,33
200801,SCJO,D,448
200801,SCLC,D,1147
200801,SCLC,I,4
200801,SCNT,D,109
200801,SCRD,D,1117
200801,SCRM,D,33
200801,SCSE,D,762
200801,SCSE,I,5
200801,SCTB,D,6865
200801,SCTB,I,1
200801,SCTC,D,1112
200801,SCTC,I,3
200801,SCTE,D,1868
200801,SCTE,I,32
200801,SCTN,D,505
200801,SCVD,D,277
200801,SCVM,D,707
200801,SCVM,I,3
200802,SCAP,D,80
200802,SCAR,D,482
200802,SCAR,I,49
200802,SCAT,D,401
200802,SCAT,I,1
200802,SCBA,D,407
200802,SCBA,I,6
200802,SCCC,D,6
200802,SCCF,D,662
200802,SCCF,I,2
200802,SCCH,D,492
200802,SCCI,D,997
200802,SCCI,I,67
200802,SCCY,D,250
200802,SCDA,D,1298
200802,SCDA,I,84
200802,SCEL,D,4485
200802,SCEL,I,3840
200802,SCES,D,124
200802,SCFA,D,1420
200802,SCFA,I,11
200802,SCFM,D,142
200802,SCFT,D,92
200802,SCGE,D,220
200802,SCGZ,D,82
200802,SCGZ,I,22
200802,SCHR,D,58
200802,SCIC,D,665
200802,SCIE,D,1868
200802,SCIE,I,2
200802,SCIP,D,67
200802,SCIP,I,30
200802,SCJO,D,579
200802,SCLC,D,632
200802,SCNT,D,97
200802,SCNT,I,1
200802,SCRD,D,854
200802,SCRM,D,30
200802,SCRM,I,2
200802,SCSE,D,685
200802,SCSE,I,3
200802,SCTB,D,5031
200802,SCTC,D,1356
200802,SCTC,I,2
200802,SCTE,D,1856
200802,SCTE,I,22
200802,SCTN,D,532
200802,SCVD,D,590
200802,SCVM,D,568
200802,SCVM,I,2
200803,SCAP,D,17
200803,SCAR,D,506
200803,SCAR,I,51
200803,SCAT,D,403
200803,SCBA,D,408
200803,SCCF,D,672
200803,SCCF,I,1
200803,SCCH,D,411
200803,SCCI,D,827
200803,SCCI,I,42
200803,SCCY,D,245
200803,SCDA,D,1323
200803,SCDA,I,229
200803,SCEL,D,4461
200803,SCEL,I,3764
200803,SCES,D,68
200803,SCFA,D,1526
200803,SCFA,I,18
200803,SCFM,D,158
200803,SCFT,D,2
200803,SCGE,D,344
200803,SCGZ,D,66
200803,SCGZ,I,13
200803,SCHR,D,119
200803,SCIC,D,652
200803,SCIE,D,1779
200803,SCIE,I,5
200803,SCIP,D,55
200803,SCIP,I,23
200803,SCJO,D,396
200803,SCLC,D,812
200803,SCLC,I,1
200803,SCNT,D,82
200803,SCNT,I,2
200803,SCRD,D,1126
200803,SCRD,I,2
200803,SCRM,D,11
200803,SCRM,I,1
200803,SCSE,D,656
200803,SCSE,I,3
200803,SCTB,D,2763
200803,SCTC,D,897
200803,SCTC,I,6
200803,SCTE,D,1777
200803,SCTE,I,5
200803,SCTN,D,449
200803,SCVD,D,372
200803,SCVM,D,821
200804,SCAR,D,406
200804,SCAR,I,54
200804,SCAT,D,395
200804,SCAT,I,4
200804,SCBA,D,392
200804,SCCC,D,2
200804,SCCF,D,612
200804,SCCF,I,5
200804,SCCH,D,217
200804,SCCI,D,712
200804,SCCI,I,14
200804,SCCY,D,167
200804,SCDA,D,1252
200804,SCDA,I,285
200804,SCEL,D,4690
200804,SCEL,I,3304
200804,SCES,D,78
200804,SCFA,D,1530
200804,SCFA,I,18
200804,SCFM,D,162
200804,SCGE,D,224
200804,SCGZ,D,52
200804,SCGZ,I,12
200804,SCHR,D,130
200804,SCIC,D,284
200804,SCIE,D,1603
200804,SCIE,I,6
200804,SCIP,D,44
200804,SCIP,I,18
200804,SCJO,D,318
200804,SCLC,D,573
200804,SCNT,D,31
200804,SCNT,I,2
200804,SCRD,D,678
200804,SCRD,I,1
200804,SCRM,D,2
200804,SCSE,D,564
200804,SCSE,I,4
200804,SCTB,D,2232
200804,SCTC,D,804
200804,SCTC,I,11
200804,SCTE,D,1352
200804,SCTN,D,342
200804,SCVD,D,266
200804,SCVM,D,521
200805,SCAP,D,30
200805,SCAR,D,425
200805,SCAR,I,49
200805,SCAT,D,411
200805,SCBA,D,352
200805,SCCC,D,6
200805,SCCF,D,600
200805,SCCH,D,251
200805,SCCI,D,691
200805,SCCI,I,17
200805,SCCY,D,113
200805,SCDA,D,1276
200805,SCDA,I,99
200805,SCEL,D,4117
200805,SCEL,I,3376
200805,SCES,D,94
200805,SCFA,D,1528
200805,SCFA,I,8
200805,SCFM,D,156
200805,SCGE,D,143
200805,SCGZ,D,56
200805,SCGZ,I,6
200805,SCHR,D,130
200805,SCIC,D,227
200805,SCIE,D,1570
200805,SCIE,I,7
200805,SCIP,D,53
200805,SCIP,I,19
200805,SCJO,D,342
200805,SCLC,D,788
200805,SCNT,D,17
200805,SCRD,D,464
200805,SCSE,D,582
200805,SCSE,I,2
200805,SCTB,D,2477
200805,SCTC,D,733
200805,SCTE,D,1318
200805,SCTE,I,15
200805,SCTN,D,2
200805,SCVD,D,200
200805,SCVM,D,443
200805,SCVM,I,3
200806,SCAP,D,8
200806,SCAR,D,425
200806,SCAR,I,49
200806,SCAT,D,370
200806,SCAT,I,2
200806,SCBA,D,358
200806,SCCC,D,6
200806,SCCF,D,596
200806,SCCF,I,2
200806,SCCH,D,188
200806,SCCI,D,576
200806,SCCI,I,9
200806,SCCY,D,110
200806,SCDA,D,1183
200806,SCDA,I,97
200806,SCEL,D,4109
200806,SCEL,I,3291
200806,SCES,D,100
200806,SCFA,D,1429
200806,SCFA,I,8
200806,SCFM,D,164
200806,SCFT,D,2
200806,SCGE,D,140
200806,SCGZ,D,46
200806,SCGZ,I,10
200806,SCHR,D,72
200806,SCIC,D,125
200806,SCIE,D,1704
200806,SCIE,I,10
200806,SCIP,D,53
200806,SCIP,I,25
200806,SCJO,D,291
200806,SCLC,D,933
200806,SCNT,D,10
200806,SCRD,D,471
200806,SCRD,I,2
200806,SCSE,D,600
200806,SCSE,I,1
200806,SCTB,D,2749
200806,SCTC,D,616
200806,SCTC,I,4
200806,SCTE,D,1242
200806,SCVD,D,205
200806,SCVM,D,500
200806,SCVM,I,2
200807,SCAP,D,8
200807,SCAR,D,386
200807,SCAR,I,36
200807,SCAT,D,360
200807,SCBA,D,320
200807,SCCC,D,6
200807,SCCF,D,583
200807,SCCF,I,3
200807,SCCH,D,163
200807,SCCI,D,624
200807,SCCI,I,11
200807,SCCY,D,137
200807,SCDA,D,1165
200807,SCDA,I,91
200807,SCEL,D,4149
200807,SCEL,I,3619
200807,SCES,D,99
200807,SCFA,D,1512
200807,SCFA,I,11
200807,SCFM,D,168
200807,SCGE,D,172
200807,SCGZ,D,48
200807,SCGZ,I,6
200807,SCHR,D,52
200807,SCIC,D,98
200807,SCIE,D,1391
200807,SCIE,I,2
200807,SCIP,D,64
200807,SCIP,I,18
200807,SCJO,D,2
200807,SCLC,D,437
200807,SCPF,D,315
200807,SCRD,D,544
200807,SCSE,D,573
200807,SCSE,I,4
200807,SCTB,D,2469
200807,SCTC,D,638
200807,SCTE,D,1337
200807,SCTN,D,2
200807,SCVD,D,135
200807,SCVM,D,511
200808,SCAR,D,370
200808,SCAR,I,47
200808,SCAT,D,399
200808,SCBA,D,288
200808,SCCC,D,6
200808,SCCF,D,577
200808,SCCF,I,2
200808,SCCH,D,319
200808,SCCI,D,582
200808,SCCI,I,12
200808,SCCY,D,89
200808,SCDA,D,1074
200808,SCDA,I,82
200808,SCEL,D,4182
200808,SCEL,I,3412
200808,SCES,D,76
200808,SCFA,D,1385
200808,SCFA,I,5
200808,SCFM,D,150
200808,SCGE,D,172
200808,SCGZ,D,48
200808,SCGZ,I,4
200808,SCHR,D,155
200808,SCIC,D,169
200808,SCIE,D,1400
200808,SCIP,D,58
200808,SCIP,I,21
200808,SCLC,D,922
200808,SCNT,D,10
200808,SCPF,D,588
200808,SCRD,D,793
200808,SCSE,D,722
200808,SCSE,I,1
200808,SCTB,D,3155
200808,SCTC,D,591
200808,SCTE,D,1195
200808,SCTE,I,3
200808,SCVD,D,141
200808,SCVM,D,642
200809,SCAP,D,2
200809,SCAR,D,367
200809,SCAR,I,36
200809,SCAT,D,422
200809,SCBA,D,285
200809,SCCC,D,4
200809,SCCF,D,576
200809,SCCF,I,1
200809,SCCH,D,319
200809,SCCI,D,574
200809,SCCI,I,10
200809,SCCY,D,119
200809,SCDA,D,1106
200809,SCDA,I,87
200809,SCEL,D,4164
200809,SCEL,I,3263
200809,SCES,D,85
200809,SCFA,D,1319
200809,SCFA,I,15
200809,SCFM,D,144
200809,SCFT,D,6
200809,SCGE,D,534
200809,SCGZ,D,54
200809,SCGZ,I,14
200809,SCHR,D,165
200809,SCIC,D,265
200809,SCIE,D,1597
200809,SCIE,I,4
200809,SCIP,D,59
200809,SCIP,I,20
200809,SCLC,D,962
200809,SCNT,D,4
200809,SCPF,D,767
200809,SCRD,D,925
200809,SCRD,I,2
200809,SCSE,D,629
200809,SCTB,D,2550
200809,SCTC,D,728
200809,SCTC,I,8
200809,SCTE,D,1229
200809,SCTE,I,1
200809,SCVD,D,130
200809,SCVM,D,585
200809,SCVM,I,3
200810,SCAP,D,4
200810,SCAR,D,500
200810,SCAR,I,52
200810,SCAT,D,453
200810,SCBA,D,292
200810,SCCC,D,12
200810,SCCF,D,565
200810,SCCF,I,3
200810,SCCH,D,302
200810,SCCI,D,674
200810,SCCI,I,35
200810,SCCY,D,223
200810,SCDA,D,1197
200810,SCDA,I,106
200810,SCEL,D,4639
200810,SCEL,I,3330
200810,SCES,D,85
200810,SCFA,D,1347
200810,SCFA,I,5
200810,SCFM,D,172
200810,SCFT,D,6
200810,SCGE,D,168
200810,SCGZ,D,71
200810,SCGZ,I,23
200810,SCHR,D,127
200810,SCIC,D,325
200810,SCIE,D,1930
200810,SCIE,I,1
200810,SCIP,D,63
200810,SCIP,I,24
200810,SCJO,D,64
200810,SCLC,D,739
200810,SCNT,D,8
200810,SCON,D,5
200810,SCPF,D,913
200810,SCRD,D,1076
200810,SCRM,D,3
200810,SCRM,I,1
200810,SCSE,D,809
200810,SCSE,I,2
200810,SCTB,D,3211
200810,SCTC,D,1095
200810,SCTE,D,1300
200810,SCTE,I,1
200810,SCVD,D,150
200810,SCVM,D,625
200810,SCVM,I,2
200811,SCAP,D,4
200811,SCAR,D,539
200811,SCAR,I,56
200811,SCAT,D,471
200811,SCAT,I,1
200811,SCBA,D,369
200811,SCCC,D,6
200811,SCCF,D,506
200811,SCCF,I,1
200811,SCCH,D,459
200811,SCCI,D,678
200811,SCCI,I,62
200811,SCCY,D,286
200811,SCDA,D,1132
200811,SCDA,I,95
200811,SCEL,D,4327
200811,SCEL,I,3443
200811,SCES,D,118
200811,SCFA,D,1271
200811,SCFA,I,5
200811,SCFM,D,151
200811,SCFT,D,2
200811,SCGE,D,245
200811,SCGZ,D,55
200811,SCGZ,I,16
200811,SCHR,D,113
200811,SCIC,D,536
200811,SCIE,D,2357
200811,SCIE,I,4
200811,SCIP,D,66
200811,SCIP,I,27
200811,SCJO,D,147
200811,SCLC,D,1096
200811,SCNT,D,37
200811,SCNT,I,2
200811,SCON,D,150
200811,SCPF,D,734
200811,SCRD,D,1184
200811,SCRM,D,2
200811,SCRM,I,2
200811,SCSE,D,744
200811,SCSE,I,1
200811,SCTB,D,3691
200811,SCTB,I,6
200811,SCTC,D,1207
200811,SCTC,I,1
200811,SCTE,D,1315
200811,SCTE,I,8
200811,SCVD,D,143
200811,SCVM,D,652
200812,SCAP,D,3
200812,SCAR,D,435
200812,SCAR,I,30
200812,SCAT,D,429
200812,SCBA,D,369
200812,SCBA,I,1
200812,SCCC,D,4
200812,SCCF,D,536
200812,SCCF,I,1
200812,SCCH,D,756
200812,SCCI,D,862
200812,SCCI,I,50
200812,SCCY,D,231
200812,SCDA,D,1060
200812,SCDA,I,87
200812,SCEL,D,4420
200812,SCEL,I,3601
200812,SCES,D,328
200812,SCFA,D,1160
200812,SCFA,I,3
200812,SCFM,D,155
200812,SCGE,D,216
200812,SCGZ,D,83
200812,SCGZ,I,32
200812,SCHR,D,152
200812,SCIC,D,502
200812,SCIE,D,1641
200812,SCIE,I,1
200812,SCIP,D,69
200812,SCIP,I,23
200812,SCJO,D,294
200812,SCLC,D,1162
200812,SCNT,D,68
200812,SCNT,I,1
200812,SCON,D,112
200812,SCPF,D,1065
200812,SCRD,D,1128
200812,SCRD,I,2
200812,SCRM,D,12
200812,SCSE,D,957
200812,SCTB,D,3802
200812,SCTB,I,8
200812,SCTC,D,981
200812,SCTE,D,1307
200812,SCTE,I,4
200812,SCVD,D,139
200812,SCVM,D,681
200812,SCVM,I,3
200901,SCAP,D,24
200901,SCAR,D,412
200901,SCAR,I,35
200901,SCAT,D,465
200901,SCAT,I,3
200901,SCBA,D,361
200901,SCBA,I,1
200901,SCCC,D,6
200901,SCCF,D,521
200901,SCCF,I,3
200901,SCCH,D,496
200901,SCCH,I,5
200901,SCCI,D,945
200901,SCCI,I,55
200901,SCCY,D,263
200901,SCDA,D,1079
200901,SCDA,I,83
200901,SCEL,D,4768
200901,SCEL,I,3550
200901,SCES,D,69
200901,SCFA,D,1248
200901,SCFA,I,1
200901,SCFM,D,141
200901,SCFT,D,16
200901,SCGE,D,145
200901,SCGZ,D,75
200901,SCGZ,I,54
200901,SCHA,D,80
200901,SCHA,I,16
200901,SCHR,D,156
200901,SCIC,D,547
200901,SCIE,D,2691
200901,SCIE,I,2
200901,SCIP,D,69
200901,SCIP,I,33
200901,SCJO,D,288
200901,SCLC,D,1998
200901,SCNT,D,66
200901,SCON,D,186
200901,SCPF,D,1020
200901,SCRD,D,1047
200901,SCRM,D,26
200901,SCSE,D,1411
200901,SCSE,I,1
200901,SCTB,D,3818
200901,SCTB,I,7
200901,SCTC,D,1279
200901,SCTC,I,11
200901,SCTE,D,1616
200901,SCTE,I,22
200901,SCVD,D,7
200901,SCVM,D,691
200901,SCVM,I,26
200902,SCAP,D,44
200902,SCAR,D,406
200902,SCAR,I,46
200902,SCAT,D,420
200902,SCBA,D,328
200902,SCBA,I,2
200902,SCCC,D,2
200902,SCCF,D,474
200902,SCCF,I,4
200902,SCCH,D,410
200902,SCCI,D,865
200902,SCCI,I,61
200902,SCCY,D,188
200902,SCDA,D,1056
200902,SCDA,I,73
200902,SCEL,D,4278
200902,SCEL,I,3277
200902,SCES,D,93
200902,SCFA,D,1085
200902,SCFA,I,6
200902,SCFM,D,144
200902,SCFT,D,8
200902,SCGE,D,184
200902,SCGZ,D,62
200902,SCGZ,I,13
200902,SCHR,D,100
200902,SCIC,D,447
200902,SCIE,D,1438
200902,SCIP,D,59
200902,SCIP,I,29
200902,SCJO,D,360
200902,SCLC,D,425
200902,SCNT,D,70
200902,SCNT,I,3
200902,SCON,D,107
200902,SCPF,D,989
200902,SCRD,D,964
200902,SCRM,D,16
200902,SCSE,D,907
200902,SCSE,I,1
200902,SCTB,D,2973
200902,SCTC,D,1223
200902,SCTC,I,4
200902,SCTE,D,1567
200902,SCTE,I,13
200902,SCVM,D,651
200902,SCVM,I,1
200903,SCAP,D,31
200903,SCAR,D,450
200903,SCAR,I,63
200903,SCAT,D,439
200903,SCBA,D,295
200903,SCCC,D,4
200903,SCCF,D,514
200903,SCCF,I,3
200903,SCCH,D,454
200903,SCCI,D,753
200903,SCCI,I,33
200903,SCCY,D,196
200903,SCDA,D,1207
200903,SCDA,I,122
200903,SCEL,D,4071
200903,SCEL,I,3502
200903,SCES,D,89
200903,SCFA,D,1228
200903,SCFM,D,152
200903,SCFT,D,6
200903,SCGE,D,136
200903,SCGZ,D,90
200903,SCHR,D,133
200903,SCIC,D,591
200903,SCIE,D,1523
200903,SCIP,D,67
200903,SCIP,I,33
200903,SCJO,D,301
200903,SCLC,D,979
200903,SCNT,D,56
200903,SCNT,I,1
200903,SCON,D,131
200903,SCPF,D,757
200903,SCRD,D,674
200903,SCRM,D,15
200903,SCRM,I,1
200903,SCSE,D,715
200903,SCTB,D,3419
200903,SCTC,D,1013
200903,SCTE,D,1403
200903,SCTE,I,7
200903,SCVM,D,592
200903,SCVM,I,2
200904,SCAP,D,4
200904,SCAR,D,403
200904,SCAR,I,42
200904,SCAT,D,389
200904,SCBA,D,245
200904,SCCC,D,2
200904,SCCF,D,489
200904,SCCF,I,1
200904,SCCH,D,305
200904,SCCI,D,591
200904,SCCI,I,11
200904,SCCY,D,173
200904,SCDA,D,1059
200904,SCDA,I,195
200904,SCEL,D,3651
200904,SCEL,I,3247
200904,SCES,D,68
200904,SCFA,D,1175
200904,SCFA,I,4
200904,SCFM,D,148
200904,SCFT,D,4
200904,SCGE,D,241
200904,SCGZ,D,60
200904,SCGZ,I,1
200904,SCHR,D,71
200904,SCIC,D,228
200904,SCIE,D,1416
200904,SCIE,I,3
200904,SCIP,D,45
200904,SCIP,I,25
200904,SCJO,D,226
200904,SCJO,I,2
200904,SCLC,D,616
200904,SCNT,D,22
200904,SCON,D,64
200904,SCPF,D,532
200904,SCRD,D,630
200904,SCRM,D,2
200904,SCSE,D,562
200904,SCSE,I,1
200904,SCTB,D,3098
200904,SCTC,D,959
200904,SCTC,I,18
200904,SCTE,D,1092
200904,SCTE,I,4
200904,SCVM,D,458
200904,SCVM,I,1
200905,SCAP,D,6
200905,SCAR,D,384
200905,SCAR,I,43
200905,SCAT,D,406
200905,SCBA,D,226
200905,SCCC,D,4
200905,SCCF,D,496
200905,SCCF,I,1
200905,SCCH,D,204
200905,SCCI,D,578
200905,SCCI,I,12
200905,SCCY,D,131
200905,SCDA,D,1300
200905,SCDA,I,74
200905,SCEL,D,3531
200905,SCEL,I,3216
200905,SCES,D,64
200905,SCFA,D,1259
200905,SCFA,I,9
200905,SCFM,D,148
200905,SCFT,D,2
200905,SCGE,D,207
200905,SCGZ,D,62
200905,SCHR,D,108
200905,SCIC,D,164
200905,SCIE,D,1158
200905,SCIE,I,3
200905,SCIP,D,49
200905,SCIP,I,19
200905,SCJO,D,225
200905,SCLC,D,758
200905,SCNT,D,6
200905,SCON,D,48
200905,SCPF,D,535
200905,SCRD,D,770
200905,SCSE,D,620
200905,SCTB,D,2436
200905,SCTC,D,934
200905,SCTE,D,1091
200905,SCTE,I,7
200905,SCVM,D,1097
200906,SCAP,D,6
200906,SCAR,D,444
200906,SCAR,I,64
200906,SCAT,D,500
200906,SCBA,D,234
200906,SCCC,D,7
200906,SCCF,D,533
200906,SCCF,I,2
200906,SCCH,D,144
200906,SCCI,D,502
200906,SCCI,I,10
200906,SCCY,D,182
200906,SCDA,D,1170
200906,SCDA,I,74
200906,SCEL,D,3674
200906,SCEL,I,3101
200906,SCES,D,54
200906,SCFA,D,1268
200906,SCFA,I,6
200906,SCFM,D,156
200906,SCFT,D,8
200906,SCGE,D,158
200906,SCGZ,D,50
200906,SCHR,D,148
200906,SCIC,D,89
200906,SCIE,D,1226
200906,SCIP,D,43
200906,SCIP,I,21
200906,SCJO,D,202
200906,SCLC,D,375
200906,SCON,D,75
200906,SCPF,D,471
200906,SCRD,D,462
200906,SCSE,D,551
200906,SCSE,I,1
200906,SCTB,D,2420
200906,SCTC,D,694
200906,SCTE,D,1024
200906,SCTE,I,4
200906,SCVM,D,652
200907,SCAP,D,18
200907,SCAR,D,395
200907,SCAR,I,65
200907,SCAT,D,671
200907,SCBA,D,318
200907,SCCC,D,2
200907,SCCF,D,529
200907,SCCF,I,3
200907,SCCH,D,291
200907,SCCI,D,625
200907,SCCI,I,9
200907,SCCY,D,253
200907,SCDA,D,1227
200907,SCDA,I,121
200907,SCEL,D,4244
200907,SCEL,I,3337
200907,SCES,D,157
200907,SCFA,D,1465
200907,SCFA,I,2
200907,SCFM,D,162
200907,SCFT,D,8
200907,SCGE,D,225
200907,SCGZ,D,54
200907,SCHR,D,70
200907,SCIC,D,65
200907,SCIE,D,1203
200907,SCIE,I,2
200907,SCIP,D,61
200907,SCIP,I,21
200907,SCJO,D,254
200907,SCLC,D,725
200907,SCNT,D,4
200907,SCON,D,92
200907,SCPF,D,700
200907,SCRD,D,668
200907,SCSE,D,650
200907,SCSE,I,3
200907,SCTB,D,3525
200907,SCTC,D,897
200907,SCTE,D,1077
200907,SCTE,I,4
200907,SCVD,D,6
200907,SCVM,D,728
200908,SCAP,D,4
200908,SCAR,D,399
200908,SCAR,I,65
200908,SCAT,D,690
200908,SCBA,D,260
200908,SCCF,D,554
200908,SCCH,D,398
200908,SCCI,D,512
200908,SCCI,I,12
200908,SCCY,D,120
200908,SCDA,D,1295
200908,SCDA,I,140
200908,SCEL,D,4250
200908,SCEL,I,3207
200908,SCES,D,47
200908,SCFA,D,1532
200908,SCFA,I,2
200908,SCFM,D,160
200908,SCFT,D,2
200908,SCGE,D,104
200908,SCGZ,D,56
200908,SCGZ,I,4
200908,SCHR,D,56
200908,SCIC,D,131
200908,SCIE,D,1231
200908,SCIP,D,64
200908,SCIP,I,18
200908,SCJO,D,195
200908,SCJO,I,1
200908,SCLC,D,517
200908,SCNT,D,6
200908,SCON,D,54
200908,SCPF,D,506
200908,SCRD,D,578
200908,SCSE,D,691
200908,SCTB,D,3424
200908,SCTC,D,689
200908,SCTE,D,999
200908,SCTE,I,2
200908,SCVD,D,86
200908,SCVM,D,580
200908,SCVM,I,2
200909,SCAP,D,21
200909,SCAR,D,474
200909,SCAR,I,63
200909,SCAT,D,582
200909,SCBA,D,282
200909,SCBA,I,2
200909,SCCC,D,10
200909,SCCF,D,536
200909,SCCH,D,348
200909,SCCI,D,577
200909,SCCI,I,14
200909,SCCY,D,180
200909,SCDA,D,1287
200909,SCDA,I,127
200909,SCEL,D,4155
200909,SCEL,I,3142
200909,SCES,D,122
200909,SCFA,D,1525
200909,SCFM,D,154
200909,SCFT,D,28
200909,SCGE,D,141
200909,SCGZ,D,74
200909,SCGZ,I,4
200909,SCHR,D,74
200909,SCIC,D,260
200909,SCIE,D,1451
200909,SCIE,I,3
200909,SCIP,D,63
200909,SCIP,I,19
200909,SCJO,D,276
200909,SCLC,D,335
200909,SCON,D,46
200909,SCPF,D,854
200909,SCRD,D,585
200909,SCSE,D,597
200909,SCTB,D,2919
200909,SCTC,D,901
200909,SCTE,D,1066
200909,SCTE,I,2
200909,SCVD,D,148
200909,SCVM,D,618
200909,SCVM,I,1
200910,SCAP,D,10
200910,SCAR,D,428
200910,SCAR,I,78
200910,SCAT,D,607
200910,SCAT,I,6
200910,SCBA,D,304
200910,SCCC,D,2
200910,SCCF,D,623
200910,SCCF,I,2
200910,SCCH,D,481
200910,SCCI,D,641
200910,SCCI,I,28
200910,SCCY,D,207
200910,SCDA,D,1308
200910,SCDA,I,131
200910,SCEL,D,4535
200910,SCEL,I,3277
200910,SCES,D,79
200910,SCFA,D,1644
200910,SCFA,I,3
200910,SCFM,D,148
200910,SCFT,D,26
200910,SCGE,D,81
200910,SCGZ,D,73
200910,SCGZ,I,16
200910,SCHR,D,31
200910,SCIC,D,319
200910,SCIE,D,1682
200910,SCIE,I,1
200910,SCIP,D,68
200910,SCIP,I,20
200910,SCJO,D,191
200910,SCLC,D,1020
200910,SCNT,D,11
200910,SCNT,I,3
200910,SCON,D,45
200910,SCPF,D,817
200910,SCRD,D,810
200910,SCSE,D,686
200910,SCSE,I,7
200910,SCTB,D,4354
200910,SCTB,I,8
200910,SCTC,D,717
200910,SCTC,I,4
200910,SCTE,D,1135
200910,SCVD,D,186
200910,SCVM,D,672
200910,SCVM,I,4
200911,SCAP,D,16
200911,SCAR,D,433
200911,SCAR,I,82
200911,SCAT,D,508
200911,SCAT,I,1
200911,SCBA,D,316
200911,SCCC,D,6
200911,SCCF,D,692
200911,SCCF,I,3
200911,SCCH,D,526
200911,SCCI,D,892
200911,SCCI,I,23
200911,SCCY,D,158
200911,SCDA,D,1163
200911,SCDA,I,135
200911,SCEL,D,4489
200911,SCEL,I,3306
200911,SCES,D,176
200911,SCFA,D,1621
200911,SCFA,I,16
200911,SCFM,D,158
200911,SCFT,D,24
200911,SCGE,D,209
200911,SCGZ,D,64
200911,SCGZ,I,22
200911,SCHR,D,48
200911,SCIC,D,705
200911,SCIE,D,1916
200911,SCIE,I,5
200911,SCIP,D,64
200911,SCIP,I,24
200911,SCJO,D,229
200911,SCLC,D,1297
200911,SCNT,D,16
200911,SCNT,I,2
200911,SCON,D,35
200911,SCPF,D,661
200911,SCRD,D,1294
200911,SCRD,I,2
